tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,first_set,second_set,third_set,fourth_set,fifth_set,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points,ranking_distance,point_distance,first_sg1,first_sg2,second_sg1,second_sg2,third_sg1,third_sg2,fourth_sg1,fourth_sg2,fifth_sg1,fifth_sg2,first_sts,second_sts,third_sts,fourth_sts,fifth_sts,first_sttp,second_sttp,third_sttp,fourth_sttp,fifth_sttp,first_sg,second_sg,third_sg,fourth_sg,fifth_sg,sets_played,games_played,average_set_length,average_game_length,ace_gap,w_ace_win_ratio,w_ace_serve_ratio,l_ace_win_ratio,l_ace_serve_ratio,w_bpRatio,l_bpRatio,w_svRatio,l_svRatio,w_1stWinRatio,l_1stWinRatio,total_height,w_SvGms_TotGms,w_SvGms_TotGms_Log,l_SvGms_TotGms,l_SvGms_TotGms_Log,age_gap,hand_combo,first_set_comp,second_set_comp,third_set_comp,fourth_set_comp,fifth_set_comp,match_comp_tot,match_comp_standardized,first_tiebreaker_comp,second_tiebreaker_comp,third_tiebreaker_comp,fourth_tiebreaker_comp,fifth_tiebreaker_comp,total_tiebreaker_comp,standard_tiebreaker_comp,abs_ranking_distance,abs_point_distance
2019-0495,Dubai,Hard,32,A,20190225,294,103819,2,MD,Roger Federer,R,185,SUI,37.5496235455,105916,NA,MD,Marton Fucsovics,R,188,HUN,27.0472279261,7-6(6),6-4,NA,NA,NA,3,QF,116,2,2,80,50,38,13,11,2,3,2,0,82,40,28,23,11,5,7,7,4100,35,1150,28,2950,7,6,6,4,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,14,NA,NA,NA,NA,13,10,NA,NA,NA,2,23,58,5.043478260869565,0,0.0392156862745098,0.025,0.0392156862745098,0.024390243902439025,1.5,2.3333333333333335,1.0256410256410255,1,131.57894736842107,142.85714285714286,373,253,2.403120521175818,253,2.403120521175818,10.502395619399998,RR,0.8571428571428571,0.6666666666666666,NA,NA,NA,1.5238095238095237,0.7619047619047619,0.75,NA,NA,NA,NA,0.75,0.375,28,2950
2019-0495,Dubai,Hard,32,A,20190225,293,128034,NA,MD,Hubert Hurkacz,R,196,POL,22.0369609856,105453,1,MD,Kei Nishikori,R,178,JPN,29.158110883,7-5,5-7,6-2,NA,NA,3,R16,123,9,1,93,69,45,14,16,4,8,1,4,88,54,33,18,16,1,7,77,715,6,4190,-71,-3475,7,5,5,7,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,12,8,NA,NA,3,32,41,3.84375,8,0.15254237288135594,0.0967741935483871,0.0196078431372549,0.011363636363636364,1.6,1,1.0108695652173914,1.0476190476190477,153.33333333333334,163.63636363636365,374,512,2.709269960975831,512,2.709269960975831,-7.121149897399999,RR,0.7142857142857143,0.7142857142857143,0.3333333333333333,NA,NA,1.7619047619047619,0.5873015873015873,NA,NA,NA,NA,NA,0,0,71,3475
2019-0495,Dubai,Hard,32,A,20190225,292,126774,5,MD,Stefanos Tsitsipas,R,193,GRE,20.5393566051,106078,NA,Q,Egor Gerasimov,R,196,BLR,26.288843258,6-3,6-1,NA,NA,NA,3,R16,57,4,3,44,30,26,7,8,0,0,5,1,51,31,18,7,8,4,8,11,2965,155,358,144,2607,6,3,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,7,NA,NA,NA,2,16,28.5,3.5625,-1,0.12121212121212122,0.09090909090909091,0.2,0.09803921568627451,0,1.6,1.0731707317073171,1.02,115.38461538461537,172.22222222222223,389,128,2.1072099696478683,128,2.1072099696478683,-5.7494866529,RR,0.5,0.16666666666666666,NA,NA,NA,0.6666666666666666,0.3333333333333333,NA,NA,NA,NA,NA,0,0,144,2607
2019-0495,Dubai,Hard,32,A,20190225,291,104792,NA,MD,Gael Monfils,R,193,FRA,32.4845995893,104571,NA,WC,Marcos Baghdatis,R,183,CYP,33.6919917864,6-3,6-2,NA,NA,NA,3,R16,65,6,2,56,37,28,9,9,6,7,1,0,44,22,16,9,8,2,6,23,1560,128,450,105,1110,6,3,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,8,NA,NA,NA,2,17,32.5,3.823529411764706,5,0.16216216216216217,0.10714285714285714,0.04,0.022727272727272728,3.5,1.2,1.037037037037037,1,132.14285714285714,137.5,376,153,2.184691430817599,136,2.1335389083702174,-1.2073921971000061,RR,0.5,0.3333333333333333,NA,NA,NA,0.8333333333333333,0.41666666666666663,NA,NA,NA,NA,NA,0,0,105,1110
2019-0495,Dubai,Hard,32,A,20190225,290,105575,NA,Q,Ricardas Berankis,R,175,LTU,28.681724846,106045,NA,MD,Denis Kudla,R,180,USA,26.5242984257,6-4,6-1,NA,NA,NA,3,R16,74,3,0,51,30,21,14,9,0,1,0,2,61,39,25,5,8,5,9,113,516,68,770,-45,-254,6,4,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,7,NA,NA,NA,2,17,37,4.352941176470588,3,0.08571428571428572,0.058823529411764705,0,0,0.5,1.8,1,1.0338983050847457,142.85714285714286,156,355,153,2.184691430817599,136,2.1335389083702174,2.157426420300002,RR,0.6666666666666666,0.16666666666666666,NA,NA,NA,0.8333333333333333,0.41666666666666663,NA,NA,NA,NA,NA,0,0,45,254
2019-0495,Dubai,Hard,32,A,20190225,289,106432,6,MD,Borna Coric,R,188,CRO,22.2806297057,104607,NA,MD,Tomas Berdych,R,196,CZE,33.440109514,1-6,6-1,7-6(4),NA,NA,3,R16,133,9,1,86,58,41,18,13,4,6,5,4,88,54,36,20,13,6,8,13,2605,88,640,75,1965,1,6,6,1,7,6,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,11,NA,NA,7,7,13,NA,NA,3,27,44.333333333333336,4.925925925925926,4,0.15254237288135594,0.10465116279069768,0.08928571428571429,0.056818181818181816,2,2.6666666666666665,1.011764705882353,1.0476190476190477,141.46341463414635,150,384,351,2.545307116465824,351,2.545307116465824,-11.159479808299999,RR,0.16666666666666666,0.16666666666666666,0.8571428571428571,NA,NA,1.1904761904761905,0.3968253968253968,NA,NA,0.5714285714285714,NA,NA,0.5714285714285714,0.19047619047619047,75,1965
2019-0495,Dubai,Hard,32,A,20190225,288,105932,NA,MD,Nikoloz Basilashvili,R,185,GEO,27.0061601643,105138,NA,MD,Roberto Bautista Agut,R,183,ESP,30.8665297741,6-7(2),6-4,6-3,NA,NA,3,R16,132,19,1,86,52,42,21,15,4,5,1,3,100,60,40,23,16,5,9,19,1820,18,1955,-1,-135,6,7,6,4,6,3,NA,NA,NA,NA,2,NA,NA,NA,NA,9,NA,NA,NA,NA,13,10,9,NA,NA,3,32,44,4.125,18,0.30158730158730157,0.22093023255813954,0.015873015873015872,0.01,2.5,1.8,1.011764705882353,1.0309278350515463,123.80952380952381,150,368,480,2.681241237375587,512,2.709269960975831,-3.860369609800003,RR,0.8571428571428571,0.6666666666666666,0.5,NA,NA,2.0238095238095237,0.6746031746031745,0.2857142857142857,NA,NA,NA,NA,0.2857142857142857,0.09523809523809523,1,135
2019-0495,Dubai,Hard,32,A,20190225,287,105916,NA,MD,Marton Fucsovics,R,188,HUN,27.0472279261,105526,NA,MD,Jan Lennard Struff,R,193,GER,28.8377823409,6-4,6-2,NA,NA,NA,3,R16,74,2,0,50,32,23,15,9,1,1,3,1,63,35,23,12,9,4,7,35,1150,54,910,19,240,6,4,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,8,NA,NA,NA,2,18,37,4.111111111111111,-1,0.05263157894736842,0.04,0.08571428571428572,0.047619047619047616,1,1.75,1,1.0161290322580645,139.1304347826087,152.17391304347828,381,162,2.2095150145426308,162,2.2095150145426308,-1.790554414799999,RR,0.6666666666666666,0.3333333333333333,NA,NA,NA,1,0.5,NA,NA,NA,NA,NA,0,0,19,240
2019-0495,Dubai,Hard,32,A,20190225,286,103819,2,MD,Roger Federer,R,185,SUI,37.5496235455,104269,NA,MD,Fernando Verdasco,L,188,ESP,35.279945243,6-3,3-6,6-3,NA,NA,3,R16,94,10,2,78,55,43,15,14,2,3,3,4,70,46,38,11,13,2,4,7,4100,32,1200,25,2900,6,3,3,6,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,9,9,NA,NA,3,27,31.333333333333332,3.4814814814814814,7,0.1724137931034483,0.1282051282051282,0.061224489795918366,0.04285714285714286,1.5,1.3333333333333333,1.0263157894736843,1.0606060606060606,127.90697674418605,121.05263157894737,373,378,2.5774917998372255,351,2.545307116465824,2.2696783024999974,RL,0.5,0.5,0.5,NA,NA,1.5,0.5,NA,NA,NA,NA,NA,0,0,25,2900
2019-0495,Dubai,Hard,32,A,20190225,285,105453,1,MD,Kei Nishikori,R,178,JPN,29.158110883,105332,NA,MD,Benoit Paire,R,196,FRA,29.8015058179,6-4,6-3,NA,NA,NA,3,R32,81,2,1,66,43,32,13,9,8,8,4,5,52,27,22,10,10,0,3,6,4190,65,795,59,3395,6,4,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,9,NA,NA,NA,2,19,40.5,4.2631578947368425,-2,0.044444444444444446,0.030303030303030304,0.125,0.07692307692307693,8,0.75,1.0153846153846153,1.1063829787234043,134.375,122.72727272727273,374,171,2.2329961103921536,190,2.278753600952829,-0.6433949349000017,RR,0.6666666666666666,0.5,NA,NA,NA,1.1666666666666665,0.5833333333333333,NA,NA,NA,NA,NA,0,0,59,3395
2019-0495,Dubai,Hard,32,A,20190225,284,128034,NA,MD,Hubert Hurkacz,R,196,POL,22.0369609856,144895,NA,Q,Corentin Moutet,L,178,FRA,19.8548939083,6-3,7-5,NA,NA,NA,3,R32,78,3,3,60,37,31,14,11,0,0,5,2,64,41,29,11,10,5,7,77,715,143,403,66,312,6,3,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,12,NA,NA,NA,2,21,39,3.7142857142857144,-2,0.06666666666666667,0.05,0.125,0.078125,0,2.3333333333333335,1.0526315789473684,1.032258064516129,119.35483870967742,141.3793103448276,374,231,2.3636119798921444,210,2.322219294733919,2.182067077300001,RL,0.5,0.7142857142857143,NA,NA,NA,1.2142857142857144,0.6071428571428572,NA,NA,NA,NA,NA,0,0,66,312
2019-0495,Dubai,Hard,32,A,20190225,283,106078,NA,Q,Egor Gerasimov,R,196,BLR,26.288843258,104898,NA,MD,Robin Haase,R,190,NED,31.8904859685,7-6(2),7-6(5),NA,NA,NA,3,R32,115,5,1,82,49,34,24,12,2,2,5,6,93,54,41,18,12,7,7,155,358,62,825,-93,-467,7,6,7,6,NA,NA,NA,NA,NA,NA,2,5,NA,NA,NA,9,12,NA,NA,NA,13,13,NA,NA,NA,2,26,57.5,4.423076923076923,0,0.08620689655172414,0.06097560975609756,0.0847457627118644,0.053763440860215055,2,7,1.0123456790123457,1.0689655172413792,144.11764705882354,131.70731707317074,386,312,2.494154594018443,312,2.494154594018443,-5.601642710499998,RR,0.8571428571428571,0.8571428571428571,NA,NA,NA,1.7142857142857142,0.8571428571428571,0.2857142857142857,0.7142857142857143,NA,NA,NA,1,0.5,93,467
2019-0495,Dubai,Hard,32,A,20190225,282,126774,5,MD,Stefanos Tsitsipas,R,193,GRE,20.5393566051,105051,NA,MD,Matthew Ebden,R,188,AUS,31.2498288843,6-4,3-6,6-3,NA,NA,3,R32,103,7,3,71,37,34,19,14,2,4,5,3,80,46,35,17,14,2,5,11,2965,47,1001,36,1964,6,4,3,6,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,9,9,NA,NA,3,28,34.333333333333336,3.6785714285714284,2,0.1320754716981132,0.09859154929577464,0.09615384615384616,0.0625,1.3333333333333333,1.25,1.0441176470588236,1.0389610389610389,108.8235294117647,131.42857142857142,381,392,2.593286067020457,392,2.593286067020457,-10.710472279200001,RR,0.6666666666666666,0.5,0.5,NA,NA,1.6666666666666665,0.5555555555555555,NA,NA,NA,NA,NA,0,0,36,1964
2019-0495,Dubai,Hard,32,A,20190225,281,104792,NA,MD,Gael Monfils,R,193,FRA,32.4845995893,105227,3,MD,Marin Cilic,R,198,CRO,30.4093086927,6-3,4-6,6-0,NA,NA,3,R32,105,7,1,62,36,29,16,12,0,1,1,1,87,54,36,12,13,8,13,23,1560,10,3095,-13,-1535,6,3,4,6,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,10,6,NA,NA,3,25,35,4.2,6,0.15555555555555556,0.11290322580645161,0.020833333333333332,0.011494252873563218,0.5,2.1666666666666665,1.0163934426229508,1.0116279069767442,124.13793103448276,150,391,300,2.4771212547196626,325,2.5118833609788744,2.075290896599995,RR,0.5,0.6666666666666666,0,NA,NA,1.1666666666666665,0.38888888888888884,NA,NA,NA,NA,NA,0,0,13,1535
2019-0495,Dubai,Hard,32,A,20190225,280,104571,NA,WC,Marcos Baghdatis,R,183,CYP,33.6919917864,105633,NA,WC,Mohamed Safwat,R,183,EGY,28.4353182752,4-6,6-3,6-4,NA,NA,3,R32,113,4,5,83,48,42,18,15,3,5,0,2,79,53,37,12,14,6,9,128,450,218,233,90,217,4,6,6,3,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,9,10,NA,NA,3,29,37.666666666666664,3.896551724137931,4,0.06666666666666667,0.04819277108433735,0,0,1.6666666666666667,2.25,1.064102564102564,1.025974025974026,114.28571428571428,143.24324324324326,366,435,2.6384892569546374,406,2.6085260335771943,5.2566735112000025,RR,0.6666666666666666,0.5,0.6666666666666666,NA,NA,1.833333333333333,0.611111111111111,NA,NA,NA,NA,NA,0,0,90,217
2019-0495,Dubai,Hard,32,A,20190225,279,106045,NA,MD,Denis Kudla,R,180,USA,26.5242984257,126610,NA,MD,Matteo Berrettini,R,196,ITA,22.8720054757,2-6,7-5,7-5,NA,NA,3,R32,112,3,2,89,64,46,14,16,0,2,12,1,79,49,39,22,16,1,3,68,770,56,895,-12,-125,2,6,7,5,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,12,12,NA,NA,3,32,37.333333333333336,3.5,-9,0.05,0.033707865168539325,0.19672131147540983,0.1518987341772152,0.6666666666666666,1,1.0229885057471264,1.0128205128205128,139.1304347826087,125.64102564102564,376,512,2.709269960975831,512,2.709269960975831,3.6522929499999996,RR,0.3333333333333333,0.7142857142857143,0.7142857142857143,NA,NA,1.7619047619047619,0.5873015873015873,NA,NA,NA,NA,NA,0,0,12,125
2019-0495,Dubai,Hard,32,A,20190225,278,105575,NA,Q,Ricardas Berankis,R,175,LTU,28.681724846,106421,8,MD,Daniil Medvedev,R,198,RUS,23.0390143737,6-3,6-3,NA,NA,NA,3,R32,87,2,1,64,40,27,14,9,3,4,5,4,65,34,23,11,9,6,10,113,516,15,2230,-98,-1714,6,3,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,9,NA,NA,NA,2,18,43.5,4.833333333333333,-3,0.04878048780487805,0.03125,0.14705882352941177,0.07692307692307693,2,2,1.0158730158730158,1.0655737704918034,148.14814814814815,147.82608695652172,373,162,2.2095150145426308,162,2.2095150145426308,5.642710472300003,RR,0.5,0.5,NA,NA,NA,1,0.5,NA,NA,NA,NA,NA,0,0,98,1714
2019-0495,Dubai,Hard,32,A,20190225,277,106432,6,MD,Borna Coric,R,188,CRO,22.2806297057,106210,NA,LL,Jiri Vesely,L,198,CZE,25.6290212183,7-5,3-6,7-6(4),NA,NA,3,R32,169,3,5,107,62,51,23,16,6,7,12,4,112,73,55,20,17,3,4,13,2605,96,598,83,2007,7,5,3,6,7,6,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,11,NA,NA,12,9,13,NA,NA,3,34,56.333333333333336,4.970588235294118,-9,0.04054054054054054,0.028037383177570093,0.16,0.10714285714285714,3.5,2,1.0490196078431373,1.037037037037037,121.56862745098039,132.72727272727275,386,544,2.73559889969818,578,2.761927838420529,-3.3483915125999992,RL,0.7142857142857143,0.5,0.8571428571428571,NA,NA,2.0714285714285716,0.6904761904761906,NA,NA,0.5714285714285714,NA,NA,0.5714285714285714,0.19047619047619047,83,2007
2019-0495,Dubai,Hard,32,A,20190225,276,104607,NA,MD,Tomas Berdych,R,196,CZE,33.440109514,125802,NA,LL,Ilya Ivashka,R,193,BLR,25.0020533881,6-4,4-6,7-6(4),NA,NA,3,R32,150,6,4,113,68,51,22,16,5,7,12,6,104,60,48,22,16,7,9,88,640,98,592,10,48,6,4,4,6,7,6,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,11,NA,NA,10,10,13,NA,NA,3,33,50,4.545454545454546,-6,0.0821917808219178,0.05309734513274336,0.17142857142857143,0.11538461538461539,2.3333333333333335,3,1.036697247706422,1.0612244897959184,133.33333333333331,125,389,528,2.722633922533812,528,2.722633922533812,8.438056125900001,RR,0.6666666666666666,0.6666666666666666,0.8571428571428571,NA,NA,2.1904761904761902,0.7301587301587301,NA,NA,0.5714285714285714,NA,NA,0.5714285714285714,0.19047619047619047,10,48
2019-0495,Dubai,Hard,32,A,20190225,275,105138,NA,MD,Roberto Bautista Agut,R,183,ESP,30.8665297741,106368,NA,WC,Ramkumar Ramanathan,R,188,IND,24.2984257358,6-4,6-3,NA,NA,NA,3,R32,82,0,1,53,41,31,8,9,2,2,6,1,68,44,32,7,10,3,6,18,1955,137,425,119,1530,6,4,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,9,NA,NA,NA,2,19,41,4.315789473684211,-6,0,0,0.15384615384615385,0.08823529411764706,2,1.5,1.0192307692307692,1.0149253731343284,132.25806451612902,137.5,371,171,2.2329961103921536,190,2.278753600952829,6.568104038300003,RR,0.6666666666666666,0.5,NA,NA,NA,1.1666666666666665,0.5833333333333333,NA,NA,NA,NA,NA,0,0,119,1530
2019-0495,Dubai,Hard,32,A,20190225,274,105932,NA,MD,Nikoloz Basilashvili,R,185,GEO,27.0061601643,111575,4,MD,Karen Khachanov,R,198,RUS,22.765229295,6-4,6-1,NA,NA,NA,3,R32,69,5,4,59,27,23,18,9,2,2,4,3,48,26,17,11,8,6,9,19,1820,12,2675,-7,-855,6,4,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,7,NA,NA,NA,2,17,34.5,4.0588235294117645,1,0.12195121951219512,0.0847457627118644,0.14285714285714285,0.08333333333333333,2,2.25,1.0727272727272728,1.0666666666666667,117.3913043478261,152.94117647058823,383,153,2.184691430817599,136,2.1335389083702174,4.240930869299998,RR,0.6666666666666666,0.16666666666666666,NA,NA,NA,0.8333333333333333,0.41666666666666663,NA,NA,NA,NA,NA,0,0,7,855
2019-0495,Dubai,Hard,32,A,20190225,273,105526,NA,MD,Jan Lennard Struff,R,193,GER,28.8377823409,105683,7,MD,Milos Raonic,R,196,CAN,28.1642710472,6-4,5-7,6-4,NA,NA,3,R32,127,7,5,110,54,40,32,16,6,7,15,4,84,55,45,16,16,4,6,54,910,14,2275,-40,-1365,6,4,5,7,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,12,10,NA,NA,3,32,42.333333333333336,3.96875,-8,0.09722222222222222,0.06363636363636363,0.2459016393442623,0.17857142857142858,3.5,2,1.0476190476190477,1.05,135,122.22222222222223,389,512,2.709269960975831,512,2.709269960975831,0.673511293699999,RR,0.6666666666666666,0.7142857142857143,0.6666666666666666,NA,NA,2.0476190476190474,0.6825396825396824,NA,NA,NA,NA,NA,0,0,40,1365
2019-0495,Dubai,Hard,32,A,20190225,272,105916,NA,MD,Marton Fucsovics,R,188,HUN,27.0472279261,106000,NA,MD,Damir Dzumhur,R,172,BIH,26.7679671458,6-1,7-6(5),NA,NA,NA,3,R32,76,7,2,52,35,27,12,9,0,1,0,4,60,32,24,11,10,5,9,35,1150,50,950,15,200,6,1,7,6,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,12,NA,NA,NA,7,13,NA,NA,NA,2,20,38,3.8,7,0.1794871794871795,0.1346153846153846,0,0,0.5,1.8,1.04,1.0714285714285714,129.62962962962962,133.33333333333331,360,180,2.255272505103306,200,2.3010299956639813,0.27926078029999957,RR,0.16666666666666666,0.8571428571428571,NA,NA,NA,1.0238095238095237,0.5119047619047619,NA,0.7142857142857143,NA,NA,NA,0.7142857142857143,0.35714285714285715,15,200
2019-0495,Dubai,Hard,32,A,20190225,271,104269,NA,MD,Fernando Verdasco,L,188,ESP,35.279945243,105341,NA,Q,Thomas Fabbiano,R,NA,ITA,29.7522245038,3-6,6-3,6-2,NA,NA,3,R32,118,13,5,79,54,42,7,13,5,8,2,1,85,66,40,8,13,9,14,32,1200,85,653,53,547,3,6,6,3,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,9,8,NA,NA,3,26,39.333333333333336,4.538461538461538,11,0.2653061224489796,0.16455696202531644,0.041666666666666664,0.023529411764705882,2,2.3333333333333335,1.0675675675675675,1.0119047619047619,128.57142857142858,165,NA,338,2.5289167002776547,338,2.5289167002776547,5.527720739199999,LR,0.5,0.5,0.3333333333333333,NA,NA,1.3333333333333333,0.4444444444444444,NA,NA,NA,NA,NA,0,0,53,547
2019-0495,Dubai,Hard,32,A,20190225,270,103819,2,MD,Roger Federer,R,185,SUI,37.5496235455,104259,NA,MD,Philipp Kohlschreiber,R,178,GER,35.3620807666,6-4,3-6,6-1,NA,NA,3,R32,95,7,3,67,48,38,11,13,1,3,1,4,89,50,31,22,13,4,8,7,4100,31,1205,24,2895,6,4,3,6,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,9,7,NA,NA,3,26,31.666666666666668,3.6538461538461537,6,0.14285714285714285,0.1044776119402985,0.018867924528301886,0.011235955056179775,1,1.6,1.046875,1.0470588235294118,126.3157894736842,161.29032258064515,363,338,2.5289167002776547,338,2.5289167002776547,2.1875427788999957,RR,0.6666666666666666,0.5,0.16666666666666666,NA,NA,1.3333333333333333,0.4444444444444444,NA,NA,NA,NA,NA,0,0,24,2895
2019-0533,Sao Paulo,Clay,32,A,20190225,300,105550,3,MD,Guido Pella,L,185,ARG,28.7775496235,106426,NA,MD,Cristian Garin,R,185,CHI,22.7405886379,7-5,6-3,NA,NA,NA,3,F,83,8,2,65,49,36,9,10,6,7,5,4,65,35,26,9,11,3,7,48,975,92,620,44,355,7,5,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,9,NA,NA,NA,2,21,41.5,3.9523809523809526,3,0.17777777777777778,0.12307692307692308,0.14285714285714285,0.07692307692307693,3.5,1.4,1.0317460317460319,1.0655737704918034,136.11111111111111,134.6153846153846,370,210,2.322219294733919,231,2.3636119798921444,6.0369609856,LR,0.7142857142857143,0.5,NA,NA,NA,1.2142857142857144,0.6071428571428572,NA,NA,NA,NA,NA,0,0,44,355
2019-0533,Sao Paulo,Clay,32,A,20190225,299,106426,NA,MD,Cristian Garin,R,185,CHI,22.7405886379,134770,NA,MD,Casper Ruud,R,183,NOR,20.1779603012,6-4,6-4,NA,NA,NA,3,SF,79,1,3,57,31,23,16,10,2,3,5,0,57,34,24,11,10,3,6,92,620,108,527,16,93,6,4,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,NA,NA,NA,2,20,39.5,3.95,-4,0.02564102564102564,0.017543859649122806,0.14285714285714285,0.08771929824561403,1.5,1.5,1.0555555555555556,1,134.7826086956522,141.66666666666669,368,200,2.3010299956639813,200,2.3010299956639813,2.5626283367000013,RR,0.6666666666666666,0.6666666666666666,NA,NA,NA,1.3333333333333333,0.6666666666666666,NA,NA,NA,NA,NA,0,0,16,93
2019-0533,Sao Paulo,Clay,32,A,20190225,298,105550,3,MD,Guido Pella,L,185,ARG,28.7775496235,111513,NA,MD,Laslo Djere,R,188,SRB,23.7344284736,7-6(10),7-6(1),NA,NA,NA,3,SF,109,5,1,76,48,36,19,12,0,2,5,1,80,56,39,13,12,3,5,48,975,37,1127,-11,-152,7,6,7,6,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,8,NA,NA,NA,13,13,NA,NA,NA,2,26,54.5,4.1923076923076925,0,0.09090909090909091,0.06578947368421052,0.09615384615384616,0.0625,0.6666666666666666,1.6666666666666667,1.0133333333333334,1.0126582278481013,133.33333333333331,143.5897435897436,373,312,2.494154594018443,312,2.494154594018443,5.043121149899999,LR,0.8571428571428571,0.8571428571428571,NA,NA,NA,1.7142857142857142,0.8571428571428571,NA,0.14285714285714285,NA,NA,NA,0.14285714285714285,0.07142857142857142,11,152
2019-0533,Sao Paulo,Clay,32,A,20190225,297,134770,NA,MD,Casper Ruud,R,183,NOR,20.1779603012,106198,NA,MD,Hugo Dellien,R,180,BOL,25.6947296372,6-1,6-1,NA,NA,NA,3,QF,53,3,1,40,27,21,8,7,0,0,0,2,40,23,12,5,7,3,8,108,527,95,600,-13,-73,6,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,NA,NA,NA,2,14,26.5,3.7857142857142856,3,0.10344827586206896,0.075,0,0,0,1.3333333333333333,1.0256410256410255,1.0526315789473684,128.57142857142858,191.66666666666669,363,98,1.9912260756924949,98,1.9912260756924949,-5.516769335999999,RR,0.16666666666666666,0.16666666666666666,NA,NA,NA,0.3333333333333333,0.16666666666666666,NA,NA,NA,NA,NA,0,0,13,73
2019-0533,Sao Paulo,Clay,32,A,20190225,296,106426,NA,MD,Cristian Garin,R,185,CHI,22.7405886379,104919,4,MD,Leonardo Mayer,R,188,ARG,31.7837097878,4-6,6-4,6-4,NA,NA,3,QF,107,8,2,92,54,43,20,15,5,6,13,1,83,54,43,16,15,3,5,92,620,55,895,-37,-275,4,6,6,4,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,10,NA,NA,3,30,35.666666666666664,3.566666666666667,-5,0.12698412698412698,0.08695652173913043,0.22033898305084745,0.1566265060240964,3,1.6666666666666667,1.0222222222222221,1.0121951219512195,125.5813953488372,125.5813953488372,373,450,2.6532125137753435,450,2.6532125137753435,-9.0431211499,RR,0.6666666666666666,0.6666666666666666,0.6666666666666666,NA,NA,2,0.6666666666666666,NA,NA,NA,NA,NA,0,0,37,275
